,sicbro_id,RA_DEG,DEC_DEG,MEAN_XCOL,MEAN_YCOL,F062,F087,F106,F129,F158,F184,F213,F146,transitHost,dimEB,blendedEB,lowmassEB,lowRedNoise,hiRedNoise,variable,F087_flux,F087_flux_err,F146_flux,F146_flux_err,F213_flux,F213_flux_err
5037,3011970,268.49507986088764,-29.207167988212504,2029.9082140153264,1941.8221992016613,25.3696,24.233,23.8001,23.3672,23.0783,23.1743,23.2703,23.2322,0,0,0,0,0,0,0,21.001323663767153,4.582720116237424,52.79182408104861,7.265798241146571,50.971412429013256,7.139426617664283
5038,3012040,268.4906930572788,-29.204699358350776,1879.8505376600303,1948.7174787526876,25.9196,24.7445,24.2758,23.8071,23.4978,23.5724,23.647,23.6514,0,0,0,0,0,0,0,13.11132757981985,3.620956721616519,35.88282839511828,5.990227741506852,36.02854039599717,6.002377895134325
5039,3012449,268.4944318752447,-29.204632853702616,1972.1580343300864,2006.776524624487,26.3169,25.0744,24.5362,23.998,23.7065,23.7682,23.83,23.8478,0,0,0,0,0,0,0,9.67579521639172,3.1105940295049304,29.945162085449187,5.472217291505262,30.440141587183764,5.517258520967072
5040,3012958,268.4908031546031,-29.20536823748805,1893.5676240797104,1930.666904335648,25.9329,24.7354,24.243,23.7506,23.4489,23.5186,23.5883,23.5975,0,0,0,0,0,0,0,13.221680800252939,3.6361629226772743,37.70914349170432,6.140777108127629,38.03003001275963,6.166849277610053
5041,3013095,268.49210274678336,-29.206906463421227,1951.251771532316,1904.8566515406812,25.6206,24.442,24.0256,23.6092,23.2986,23.3881,23.4777,23.4586,0,0,0,0,0,0,0,17.323939889605985,4.162203729949555,42.85551003753052,6.546411997234097,42.1081991397829,6.489083073885162
5042,3013272,268.49279982096806,-29.204596126467763,1930.785981729164,1983.37016601926,26.1125,24.8677,24.4334,23.9992,23.668,23.7499,23.8318,23.8332,0,0,0,0,0,0,0,11.704871983030472,3.4212383698056574,30.350557167715294,5.509133976199462,30.38971786480293,5.51268699136845
5043,3013808,268.4931468236071,-29.205413685838103,1952.8584160790629,1964.4943987035024,25.7836,24.6335,24.15,23.6665,23.3959,23.4703,23.5446,23.5339,0,0,0,0,0,0,0,14.522676660937426,3.81086298112874,39.98403953049038,6.323293408540393,39.5919295620238,6.292211817955892
5044,3013884,268.49310540402547,-29.208515333832317,2002.676021622122,1872.509280679158,25.3227,24.1803,23.7699,23.3595,23.077,23.1639,23.2508,23.2248,0,0,0,0,0,0,0,22.045840862937975,4.695299869330816,53.152863738537626,7.290601054682503,51.895137639382426,7.203827985132795
5045,3013961,268.4859266532421,-29.206770359680423,1794.743709339472,1816.1921195604125,26.1595,24.9196,24.3825,23.8453,23.5644,23.6272,23.69,23.7019,0,0,0,0,0,0,0,11.158521849343241,3.340437373959171,34.25205779470492,5.852525761985582,34.629535653908725,5.8846865382880615
5046,3014069,268.49224363489486,-29.205745230333363,1935.7322066022696,1941.176303620461,25.6694,24.5828,24.0922,23.6016,23.3541,23.434,23.5138,23.485,0,0,0,0,0,0,0,15.216916872727506,3.9008866777602633,41.826032266114545,6.467304868808532,40.731149630134595,6.382096021694957
5047,3014194,268.4880270705028,-29.20857602367544,1876.8173897269105,1794.5231251635826,26.196,24.9708,24.5383,24.1059,23.7807,23.8653,23.95,23.9446,0,0,0,0,0,0,0,10.644534359084838,3.262596260508621,27.39092306944902,5.233633830279782,27.255030235505217,5.220635041401114
5048,3014211,268.4936346711682,-29.21046553508625,2047.870755992374,1823.0042012359636,26.3405,25.0097,24.5175,24.0254,23.6765,23.7514,23.8263,23.846,0,0,0,0,0,0,0,10.2699107203318,3.204670142203687,29.99484818475292,5.476755260622198,30.544053247091732,5.526667463046039
5049,3014692,268.49058665456425,-29.209752994874474,1960.0512889932545,1798.2604168144426,25.0753,24.0832,23.6472,23.2111,22.989,23.0815,23.1741,23.1149,0,0,0,0,0,0,0,24.108304497929687,4.910020824592263,58.81480590630493,7.669081164409785,55.693776563398856,7.462826312021395
5050,3014865,268.49468684866105,-29.20495968858685,1983.8858978002136,2000.9747459360287,25.29,24.085,23.6184,23.1518,22.8356,22.9285,23.0214,22.9992,0,0,0,0,0,0,0,24.068369386274824,4.905952444355206,65.42845544871439,8.088785783336977,64.10422707842709,8.006511542390173
5051,3014879,268.4921998553182,-29.20346359957341,1897.2301700261744,2007.7279246242124,26.1388,24.9125,24.4042,23.8959,23.6051,23.6728,23.7405,23.7485,0,0,0,0,0,0,0,11.2317303429744,3.3513773799699726,32.81305512707542,5.728268073953542,33.055723577878425,5.7494107157063
5052,3015267,268.491224431595,-29.20936530187309,1969.6259115827736,1819.2498209436849,26.1209,24.8193,24.2824,23.7456,23.4275,23.4833,23.5392,23.5771,0,0,0,0,0,0,0,12.238457052500895,3.4983506188632516,38.42436226242536,6.198738763847478,39.78933383796836,6.30787871141863
5053,3015480,268.48989931799974,-29.208623080715864,1924.3561636980653,1821.230022875961,25.5131,24.3245,23.9104,23.4963,23.1954,23.2766,23.3578,23.3482,0,0,0,0,0,0,0,19.303971519259655,4.393628514025697,47.442401889553814,6.8878445024226425,47.0247687087287,6.857460806211633
5054,3015710,268.4944490447026,-29.20590624165779,1993.464036581916,1969.5243561482012,25.5427,24.3849,23.88,23.375,23.106,23.178,23.2499,23.2424,0,0,0,0,0,0,0,18.25940696003273,4.273102732211424,52.29819115848457,7.231748831263747,51.9381729428768,7.206814340808066
5055,3016042,268.49320727782435,-29.210956907895927,2045.2509444467037,1802.11759510616,26.0617,24.7372,24.2252,23.7133,23.3907,23.4601,23.5296,23.5475,0,0,0,0,0,0,0,13.199779247654357,3.63315004474827,39.48632067271139,6.283814181905079,40.14270816622058,6.335827346623374
5056,3016617,268.4886537835016,-29.203079388061305,1802.347444034478,1965.8349653677292,25.1436,23.9888,23.5803,23.1718,22.875,22.965,23.055,23.0297,0,0,0,0,0,0,0,26.29823901213971,5.1281808677288,63.61604537544898,7.97596673610472,62.15079211966599,7.883577368153749
5057,3016644,268.4960150888371,-29.205840996161676,2031.5151077867988,1994.9432016512412,25.7517,24.4992,23.9607,23.4223,23.1383,23.1986,23.2589,23.276,0,0,0,0,0,0,0,16.43488494762547,4.053996170154267,50.70451910993202,7.120710576194768,51.50942100003471,7.1770064093628
5058,3016891,268.492262585773,-29.204709025172413,1919.2165500135004,1971.9834877926787,25.8199,24.6297,24.2077,23.7857,23.4753,23.5629,23.6505,23.6345,0,0,0,0,0,0,0,14.573594054762275,3.817537695264092,36.44573123156352,6.037030000883176,35.91258510220989,5.992710997721306
5059,3016952,268.49374254497906,-29.20454921127924,1953.5666997614687,1998.8973364953476,26.042,24.857,24.3423,23.8275,23.5503,23.6192,23.688,23.6887,0,0,0,0,0,0,0,11.820794521662537,3.4381382348100167,34.671023962184265,5.888210590848825,34.693384404786414,5.890109031655221
5060,3017221,268.49291769021085,-29.210480144327956,2030.2006260832595,1811.8164643932716,25.7892,24.6156,24.1762,23.7369,23.4605,23.5419,23.6232,23.6036,0,0,0,0,0,0,0,14.764089463399541,3.842406728002586,37.497875961935755,6.123550927520384,36.82702767270568,6.06852763631391
5061,3017233,268.48880924831815,-29.202602753338063,1798.4159873694978,1982.207527048592,25.8878,24.6366,24.1871,23.7375,23.4165,23.4967,23.5768,23.577,0,0,0,0,0,0,0,14.481270574011115,3.805426464144474,38.42790143995813,6.199024232890054,38.434980773009755,6.199595210415738
5062,3017277,268.4938225124409,-29.20321912824569,1933.7575365246423,2039.2769233936688,25.4906,24.3631,23.9297,23.4963,23.1932,23.2757,23.3581,23.3474,0,0,0,0,0,0,0,18.62973460807756,4.3162176275157345,47.47737162485554,6.890382545610624,47.01177707989962,6.8565134784305375
5063,3017652,268.4932364852564,-29.205193550392988,1951.489038841283,1972.324148427375,25.7779,24.5161,24.077,23.6379,23.3044,23.3832,23.462,23.4693,0,0,0,0,0,0,0,16.18104881809655,4.022567441087414,42.435240527827254,6.514233686921836,42.72151724365148,6.5361699215711555
5064,3017743,268.492456802509,-29.20412650812024,1914.517586246713,1992.056519952708,25.8518,24.6856,24.1654,23.6451,23.3882,23.4584,23.5287,23.5191,0,0,0,0,0,0,0,13.84224934773811,3.720517349474144,40.532805821227875,6.36653797767891,40.175997482090914,6.3384538715755365
5065,3017860,268.48834717407567,-29.20379199934376,1806.372463473472,1940.243496287812,25.4395,24.1636,23.7098,23.2561,22.9223,23.0008,23.0793,23.0872,0,0,0,0,0,0,0,22.387555121219503,4.7315489135397835,60.33463199626338,7.767537061145147,60.77523798671647,7.795847483546383
5066,3017914,268.49390990343994,-29.20728734951905,2002.6393619983232,1920.7522177969645,25.9944,24.6978,24.2258,23.7539,23.4347,23.5036,23.5725,23.5899,0,0,0,0,0,0,0,13.687579925361948,3.699672948432327,37.97402816325818,6.16230704876495,38.5875022799704,6.211883955771421
5067,3018414,268.48794108284727,-29.20584535674354,1829.8960958313896,1873.666623797676,25.7047,24.4086,23.951,23.4933,23.1661,23.2354,23.3047,23.3247,0,0,0,0,0,0,0,17.865150047652133,4.226718591017402,48.48045288145376,6.962790595835391,49.381771794012174,7.027216503994464
5068,3018440,268.4932939680921,-29.20807654740784,2000.1923089428735,1888.2636209238744,25.7045,24.6326,24.1654,23.6983,23.4379,23.5208,23.6036,23.5752,0,0,0,0,0,0,0,14.53471994333504,3.812442779024367,38.491662408141735,6.204164924318319,37.497875961935755,6.123550927520384
5069,3018452,268.491254789228,-29.202464186005223,1857.235596222858,2022.986038887921,26.0437,24.7484,24.2712,23.7939,23.4771,23.5472,23.6173,23.6319,0,0,0,0,0,0,0,13.064315746392598,3.6144592605800105,36.53311198798677,6.0442627332030145,37.02769418118209,6.085038552152492
5070,3018550,268.4938256112995,-29.207085202693065,1997.2195236564608,1925.442046890876,25.8453,24.6791,24.1943,23.7095,23.4297,23.5022,23.5747,23.5706,0,0,0,0,0,0,0,13.925367590565186,3.7316708845455793,38.65508816489769,6.217321623086399,38.50939255595886,6.2055936505671125
5071,3018703,268.4929943306089,-29.21074944470006,2036.530295735092,1805.033727369353,25.6958,24.7107,24.3076,23.9045,23.6746,23.7697,23.8648,23.8046,0,0,0,0,0,0,0,13.52591544413798,3.6777595685604543,31.16066146769569,5.582173543315873,29.4799449467411,5.429543714414785
5072,3018825,268.49427670097793,-29.209249667142046,2043.9741333924112,1868.4523541909589,25.5525,24.4076,23.8945,23.3813,23.1276,23.2004,23.2732,23.2582,0,0,0,0,0,0,0,17.88161203878903,4.22866551512283,51.54264105874995,7.17932037582597,50.835449511497984,7.129898281988178
5073,3019263,268.4926737537756,-29.203076879661698,1902.728152452281,2026.2301391328976,26.0516,24.8785,24.4037,23.9288,23.6475,23.7199,23.7923,23.789,0,0,0,0,0,0,0,11.589018820338731,3.4042647987985206,31.611613846541143,5.6224206394169,31.515678984528854,5.613882701351076
5074,3020132,268.4946190476165,-29.20335362329876,1955.860926597192,2047.2668407923732,24.8509,23.702,23.301,22.9,22.5993,22.6906,22.7819,22.7561,0,0,0,0,0,0,0,34.248903208873806,5.85225624941986,81.84773549269586,9.046973830662708,79.92574041076895,8.940119708973082
5075,3020166,268.4922711511296,-29.20668841323501,1951.8834798045125,1913.806440611542,25.6438,24.452,24.032,23.612,23.3118,23.3945,23.4772,23.465,0,0,0,0,0,0,0,17.165113054023667,4.143080140912515,42.60363626273788,6.527146103982803,42.127595147862394,6.490577412515962
5076,3020411,268.4927157571835,-29.20950194217514,2009.1185442904523,1837.601024884267,26.1874,24.898,24.431,23.9639,23.628,23.7052,23.7824,23.7932,0,0,0,0,0,0,0,11.382736125374501,3.3738310754058953,31.489565497413757,5.611556423793114,31.804360547039664,5.639535490360856
5077,3020581,268.4939147449215,-29.204790315888488,1961.821309668809,1994.3789870939167,25.5324,24.3011,23.7938,23.2865,22.9862,23.0521,23.1179,23.1327,0,0,0,0,0,0,0,19.72453020895519,4.441230708818805,57.85843311024752,7.606473105864999,58.652518902944635,7.65849325278443
5078,3021300,268.491102166981,-29.20220710901628,1849.207979172189,2028.268393205572,25.8116,24.6208,24.1361,23.6515,23.3667,23.4367,23.5066,23.5086,0,0,0,0,0,0,0,14.693547733305484,3.833216369226434,40.92669435600886,6.397397467408826,41.00215359226025,6.403292402527019
5079,3021903,268.49478387805925,-29.204698322928728,1982.0247199574048,2010.1295767803645,25.4293,24.3208,23.8597,23.3986,23.1266,23.2069,23.2871,23.2675,0,0,0,0,0,0,0,19.36986831273018,4.401121256308462,51.103032008783764,7.148638472379462,50.18878338221187,7.084404236222822
5080,3022072,268.4864987431597,-29.206168637791503,1799.1677608147863,1842.5008288201236,25.4281,24.1316,23.6727,23.2138,22.8869,22.9551,23.0233,23.0449,0,0,0,0,0,0,0,23.057205386729862,4.801791893317521,62.73164385057534,7.920331044254106,63.992145044202104,7.999509050198149
5081,3022897,268.4866198964407,-29.207059821440936,1816.8066948890155,1818.068553340026,25.822,24.5753,24.1118,23.6483,23.3267,23.41,23.4934,23.4887,0,0,0,0,0,0,0,15.322395501434688,3.91438315720813,41.68373902150223,6.456294527165116,41.50368594549611,6.442335441863929
5082,3023256,268.49103860347753,-29.205697773582955,1904.8521797371764,1924.4929433019656,25.359,24.0923,23.6306,23.1689,22.8575,22.9302,23.0029,23.0111,0,0,0,0,0,0,0,23.90708733948209,4.889487431161071,64.7152552042574,8.044579243456889,65.20586614938674,8.075014931836767
5083,3023359,268.4920766784664,-29.20614887273227,1938.1795080923437,1926.781350435538,25.3516,24.2456,23.7694,23.2932,23.031,23.1102,23.1894,23.1676,0,0,0,0,0,0,0,20.75901143604549,4.556205815812702,56.028199728887316,7.485198710046869,54.91445378100955,7.410428717760501
5084,3023901,268.49172091022376,-29.203000934381475,1877.6800671465724,2014.1697189815693,25.9996,24.852,24.4039,23.9558,23.678,23.759,23.84,23.8215,0,0,0,0,0,0,0,11.87535683009852,3.4460639619859816,30.679386318783735,5.538897572512398,30.161064691640476,5.491909020699494
5085,3024864,268.48610636128626,-29.20659333562695,1796.3300291663493,1824.103119130938,25.5031,24.3803,23.9244,23.4684,23.1769,23.2572,23.3375,23.3256,0,0,0,0,0,0,0,18.33693173328667,4.282164374856093,48.4402826004238,6.959905358582385,47.9122612501528,6.921868335222276
5086,3025367,268.4907155915763,-29.208897361751465,1949.2432066619665,1825.3986784958136,26.1086,24.9594,24.5028,24.0462,23.8287,23.8953,23.9619,23.9423,0,0,0,0,0,0,0,10.756888528742142,3.279769584702886,27.449008908268695,5.239180175205726,26.957937875715658,5.1921034153525545
5087,3025872,268.4920926895549,-29.20592207860262,1934.861065599324,1933.7021146912505,25.8335,24.6428,24.1639,23.6849,23.3971,23.4698,23.5426,23.5413,0,0,0,0,0,0,0,14.398812226388886,3.794576686059841,39.71244882169762,6.301781400659469,39.664927804698266,6.298009828882316
5088,3026538,268.4948150963919,-29.2079348282126,2035.866536727547,1915.2611065549108,25.9385,24.8085,24.3209,23.8334,23.5578,23.6331,23.7084,23.6982,0,0,0,0,0,0,0,12.360802522637757,3.515793299191202,34.368981961122394,5.862506457235027,34.0476128607675,5.835033235618072
5089,3026567,268.490278791953,-29.208468242675668,1931.2964490903864,1831.4848397146295,25.8401,24.7412,24.2702,23.7991,23.547,23.6268,23.7065,23.6798,0,0,0,0,0,0,0,13.15123893323811,3.626463695287478,34.95639741553394,5.912393543695645,34.107247144120734,5.840141020910432
5090,3026708,268.4914596065556,-29.20525662357832,1908.1359682271943,1943.8046700646887,25.2671,24.1882,23.7797,23.3711,23.106,23.1963,23.2865,23.2482,0,0,0,0,0,0,0,21.886013771007732,4.678249006947763,52.0195592445579,7.212458613022185,50.21652639385152,7.0863619999158605
5091,3026803,268.4933355569645,-29.21053124425904,2041.476411535618,1816.580818344096,25.8461,24.6604,24.1881,23.7158,23.4351,23.5059,23.5767,23.5757,0,0,0,0,0,0,0,14.167286225160423,3.7639455661792485,38.47394042347952,6.20273652700802,38.438520928588524,6.199880718900044
5092,3027024,268.4957690667011,-29.206073966079373,2029.188748547984,1984.389354324358,26.0234,24.7784,24.3196,23.8608,23.5383,23.6213,23.7043,23.7005,0,0,0,0,0,0,0,12.708276872849076,3.5648670203598165,34.296252517474294,5.85630024140449,34.17642786820898,5.84606088475043
5093,3027172,268.4907990822103,-29.207243254539755,1924.2083202638555,1875.3750284843784,24.4325,23.3106,22.9106,22.5105,22.2289,22.3205,22.412,22.3782,0,0,0,0,0,0,0,49.11415405687208,7.008149117767977,115.92221427012187,10.766717896839403,112.36903937118316,10.600426376857827
5094,3028798,268.48793695123175,-29.20747119595272,1856.4509772970848,1825.714362324172,25.3993,24.1092,23.6235,23.1379,22.8187,22.8925,22.9663,22.9759,0,0,0,0,0,0,0,23.537843347942033,4.851581530587941,66.84773061192314,8.176046147859193,67.44141413515982,8.212272166408017
5095,3029132,268.4895597403477,-29.20677981738707,1885.6514083823272,1870.4298165396367,25.2939,24.1684,23.731,23.2936,22.998,23.1001,23.2021,23.1571,0,0,0,0,0,0,0,22.288799019296643,4.721101462508155,56.57266895697289,7.521480502997591,54.27585432386153,7.3672148281329175
5096,3029302,268.4949750356695,-29.20761055071355,2034.5453703662647,1927.2129613364425,25.877,24.6831,24.2443,23.8055,23.5229,23.6017,23.6804,23.6674,0,0,0,0,0,0,0,13.874159028018314,3.724803220039726,35.35791668604685,5.9462523227699355,34.9370851331038,5.910760114664086
5097,3029435,268.4884189752829,-29.20528290333981,1832.6115273081705,1897.4051685837687,25.8809,24.5949,24.0714,23.5479,23.2485,23.3101,23.3716,23.3929,0,0,0,0,0,0,0,15.048273233296658,3.879210387862027,45.528848681420506,6.747506849305194,46.43085362131552,6.814018903797928
5098,3030879,268.4953062757485,-29.207092041656026,2034.3190032267323,1947.45642884763,26.1487,24.8546,24.4019,23.9492,23.6182,23.6903,23.7625,23.7795,0,0,0,0,0,0,0,11.846953072352592,3.4419403063319667,31.889423503917932,5.647072117825124,32.39266414376123,5.691455362537884
5099,3031111,268.492362318497,-29.2075209477366,1967.8106064081228,1890.650916871427,25.8618,24.7259,24.2266,23.7274,23.4621,23.5362,23.6103,23.5978,0,0,0,0,0,0,0,13.337875773116183,3.652105662917789,37.698725509667206,6.139928787019212,37.26719176720403,6.104686049847611
5100,3031252,268.4960820405213,-29.2048641351348,2017.1724396571867,2024.72305362185,25.8584,24.7719,24.2914,23.8109,23.552,23.632,23.712,23.6876,0,0,0,0,0,0,0,12.784585976701752,3.5755539398394975,34.706168274678596,5.891194129773572,33.93490737689263,5.825367574401862
5101,3031285,268.491755701662,-29.20611599206098,1929.6223633337725,1922.9337385866413,25.8773,24.6374,24.0946,23.5518,23.2715,23.3336,23.3958,23.4085,0,0,0,0,0,0,0,14.470604309610312,3.8040247514455414,44.879361353166715,6.699206024087236,45.40740344765427,6.738501572876144
5102,3031389,268.491211494601,-29.20696397093677,1929.931232418229,1889.789793983839,26.0762,24.8677,24.3924,23.9172,23.6239,23.6965,23.7691,23.7702,0,0,0,0,0,0,0,11.704871983030472,3.4212383698056574,32.1637492849815,5.6713093095846485,32.19635209639803,5.6741829452704495
5103,3032306,268.49384642971506,-29.20606137560249,1980.953857211137,1955.91286540488,25.9059,24.6744,24.2067,23.739,23.4208,23.508,23.5951,23.583,0,0,0,0,0,0,0,13.985779219365815,3.7397565722070487,38.216126702903324,6.1819193381104,37.79259105859166,6.147567897843151
5104,3032577,268.4931466847842,-29.204214224743662,1933.1894963824031,1999.824231238566,25.4219,24.2398,23.7413,23.2427,22.9727,23.0425,23.1122,23.1086,0,0,0,0,0,0,0,20.870202748921834,4.568391702658807,59.1570717073382,7.691363449177148,58.96124809941987,7.678622799657493
5105,3032783,268.49071324325666,-29.20494420808856,1884.369305975504,1941.8080462214969,25.774,24.5038,23.9763,23.4488,23.1221,23.2118,23.3016,23.2887,0,0,0,0,0,0,0,16.3654016367013,4.045417362485767,50.1148769274263,7.079186176915133,49.522968377905,7.037255741971085
5106,3032905,268.4892995729489,-29.206562304704544,1875.5861321604175,1872.9330074199736,25.9335,24.7747,24.3009,23.8272,23.5556,23.6291,23.7027,23.6937,0,0,0,0,0,0,0,12.751658344668018,3.5709464214222,34.51172507708286,5.87466808229051,34.226829241530375,5.8503700089422015
5107,3033014,268.49321068540377,-29.20893765451689,2012.2299615416448,1861.6488420927324,25.5815,24.4459,23.9716,23.4973,23.2291,23.3052,23.3814,23.3668,0,0,0,0,0,0,0,17.261823359343442,4.154735052845541,46.63657713780567,6.8290978275176055,46.01364824325802,6.783336070346067
5108,3033042,268.4934323336897,-29.208003276436823,2002.4473713750604,1892.497977819215,25.9175,24.7164,24.2016,23.6867,23.4064,23.4738,23.5411,23.5455,0,0,0,0,0,0,0,13.455091892376968,3.6681183040323235,39.559124197335606,6.289604454759902,39.71976479891637,6.30236184290591
5109,3033059,268.4943850316203,-29.204853106186043,1974.5988677455844,1999.585760345287,25.5675,24.3836,23.9526,23.5217,23.2155,23.3049,23.3943,23.3737,0,0,0,0,0,0,0,18.28128284980658,4.2756616856115475,46.341135181929815,6.807432348685502,45.470179447968135,6.743157972935836
5110,3033313,268.4932833039415,-29.20955837572069,2024.2207950276932,1844.454132565942,25.3739,24.2044,23.7678,23.3312,23.0228,23.1167,23.2106,23.1837,0,0,0,0,0,0,0,21.561882157348787,4.643477377714764,55.20350692838999,7.429906253001446,53.85259904537765,7.3384330102125785
5111,3033317,268.4917259483878,-29.20940295704872,1982.770831366995,1825.6655490396545,25.9135,24.7748,24.2967,23.8186,23.5335,23.6097,23.6859,23.678,0,0,0,0,0,0,0,12.750483927616134,3.5707819770487434,35.014398338298456,5.9172965396622175,34.76055229555096,5.895808027365796
5112,3033950,268.49001005297214,-29.20163281970823,1812.509892270245,2028.7968987521333,25.7912,24.537,24.0822,23.6273,23.3017,23.383,23.4643,23.4645,0,0,0,0,0,0,0,15.872548696498873,3.9840367338290035,42.62326048058735,6.5286492079592815,42.631112698516915,6.529250546465262
5113,3034402,268.48690675075386,-29.20665048180879,1817.2602678155315,1834.43032551248,25.8215,24.7022,24.2409,23.7795,23.5028,23.5818,23.6608,23.6451,0,0,0,0,0,0,0,13.632222571547635,3.6921839839785386,36.09164426749501,6.007632168125394,35.573505861937136,5.96435292902232
5114,3034657,268.4872051545746,-29.20662197244584,1824.246764723836,1839.7478342988277,24.6725,23.6741,23.2322,22.7902,22.5592,22.651,22.7428,22.6883,0,0,0,0,0,0,0,35.140397364515366,5.927933650481875,87.12176559001851,9.333904091537395,82.85651605282722,9.10255546826424
5115,3035034,268.4886974682596,-29.20393592613237,1817.4827891470015,1941.2604453761016,25.7263,24.6181,24.1287,23.6392,23.3832,23.4612,23.5392,23.5168,0,0,0,0,0,0,0,14.730132999915636,3.837985539305175,40.61876064720696,6.373284918094197,39.78933383796836,6.30787871141863
5116,3035191,268.4931352906788,-29.202709618477,1908.2364766658893,2043.973688975655,25.7467,24.6017,24.0983,23.5949,23.3398,23.4129,23.486,23.4711,0,0,0,0,0,0,0,14.954319948028385,3.8670815802137386,42.364947070702335,6.5088360764964985,41.78752680190008,6.464327250526545
5117,3035387,268.4954114172841,-29.206580256944637,2028.5549254096795,1964.1095015336884,25.7537,24.4312,23.9327,23.4342,23.1814,23.2268,23.2723,23.3007,0,0,0,0,0,0,0,17.49712394061211,4.182956363699256,49.564036502415924,7.040173044919842,50.877606042870795,7.132853990014852
5118,3035471,268.493868844412,-29.210044845667877,2046.8230162648051,1838.90972797435,25.4951,24.2493,23.8129,23.3765,23.0605,23.1366,23.2128,23.2174,0,0,0,0,0,0,0,20.688388741705626,4.548449047939926,53.51637252143647,7.315488536074435,53.743589355706,7.331001933958686
5119,3035596,268.4938204400788,-29.20829087303432,2016.8573980517424,1889.8495254277937,25.8937,24.658,24.201,23.7441,23.4353,23.5073,23.5793,23.5876,0,0,0,0,0,0,0,14.198637389769726,3.7681079323408087,38.05455678486148,6.168837555395788,38.34658277025039,6.1924617697851305
5120,3036035,268.48888224123976,-29.207262475119645,1876.64150162488,1846.0467261683943,25.7729,24.5521,24.034,23.5159,23.2234,23.2882,23.353,23.3663,0,0,0,0,0,0,0,15.653327372912738,3.9564286133977875,46.658059021273765,6.830670466453038,47.233123714643455,6.8726358636729366
5121,3036647,268.4910696284851,-29.205265615657915,1898.5416375642344,1937.6881948160424,25.4401,24.3211,23.9124,23.5037,23.2148,23.3121,23.4093,23.3693,0,0,0,0,0,0,0,19.36451695967731,4.400513260936423,46.52931598685426,6.821240062250724,44.846305197500826,6.696738399960149
5122,3036787,268.4929908558461,-29.20286990128094,1907.2562133309293,2037.0850874195048,25.1335,23.9962,23.5304,23.0646,22.8014,22.8806,22.9598,22.9383,0,0,0,0,0,0,0,26.11960880225654,5.110734663652236,69.20327826718207,8.31885077803311,67.84637807533045,8.236891287089472
5123,3037065,268.4945584331489,-29.205982330453907,1997.4440848480424,1968.9243122948744,25.5675,24.3767,23.8718,23.3668,23.0814,23.1503,23.2191,23.2231,0,0,0,0,0,0,0,18.39783282079598,4.28926949733821,53.23615344162743,7.296310947432779,53.432644406432054,7.309763635469484
5124,3037249,268.4930520805152,-29.207544197410005,1985.421982192192,1900.3154632380056,26.0921,24.9292,24.4409,23.9526,23.6698,23.7427,23.8157,23.8121,0,0,0,0,0,0,0,11.06029391847042,3.325702018893217,30.94615298298039,5.562926656264703,30.843714049588044,5.553711736270442
5125,3037285,268.48715289884007,-29.205857899719277,1810.4131730185895,1861.469927767839,25.7842,24.6488,24.1451,23.6415,23.3785,23.4527,23.527,23.5134,0,0,0,0,0,0,0,14.319460907194125,3.784106355164205,40.74615830473826,6.383271755513646,40.23895263946647,6.343418056494974
5126,3037360,268.4880015301059,-29.2073845995392,1856.6442372879928,1829.234151053816,25.4349,24.3368,23.8589,23.381,23.1229,23.2026,23.2823,23.2581,0,0,0,0,0,0,0,19.086516326967917,4.368811775181888,51.54738853005392,7.179651003360394,50.41115734694579,7.100081502838245
5127,3037464,268.488976305523,-29.20797356727553,1890.65042921426,1826.5123374475857,25.4846,24.3795,23.9011,23.4227,23.1639,23.243,23.322,23.299,0,0,0,0,0,0,0,18.350447862812565,4.283742273154696,49.641702569563805,7.0456868060937685,48.60116370815417,6.9714534860496755
5128,3037916,268.4943224874833,-29.20841366067509,2031.411582690987,1893.7652777697133,25.3555,24.2375,23.7961,23.3548,23.0808,23.161,23.2412,23.2225,0,0,0,0,0,0,0,20.91446059411866,4.573233057052599,53.26558095759915,7.29832727120394,52.356025209844184,7.235746347809892
5129,3037947,268.4913821670341,-29.201838674763053,1850.1619398479093,2043.322594788478,25.1002,23.9577,23.5545,23.1512,22.8592,22.9497,23.0402,23.0122,0,0,0,0,0,0,0,27.06242238547755,5.202155551834023,64.64972295840276,8.040505143235888,63.00378896686813,7.937492612082743
5130,3037967,268.4941179156559,-29.20927742749485,2040.462859600268,1865.2522565449271,25.2526,24.1023,23.6144,23.1265,22.8597,22.934,23.0084,22.9961,0,0,0,0,0,0,0,23.687905845300346,4.867022277049936,65.61553408245152,8.100341602824631,64.8763888466127,8.054588061882042
5131,3038515,268.4880524749827,-29.20856138413485,1877.2119332392751,1795.3355420436687,25.6553,24.5138,24.1012,23.6887,23.394,23.488,23.5821,23.5495,0,0,0,0,0,0,0,16.215362732644014,4.026830358066256,39.413651133692426,6.278029239633439,38.24781835429582,6.184482060309968
5132,3038529,268.49401203383667,-29.20730001423733,2005.3982298027777,1921.9115292877943,25.4516,24.1711,23.665,23.1589,22.8548,22.9177,22.9806,23.0016,0,0,0,0,0,0,0,22.233440275791345,4.715234912047474,65.28398677748918,8.079850665543836,66.55898157445085,8.158368805983882
